-0.299916	0.748024	0.882482	0.661035	0.931574	0.516524	0.586138	0.608430	0.164939	0.990016
-0.382671	0.152505	0.916151	0.951671	1.008858	0.911913	0.965399	1.172167	0.711391	1.451592
-0.349573	0.130132	0.143351	0.970122	1.056997	1.028659	1.094467	0.966737	0.764585	1.468551
-0.352767	0.115822	0.129936	0.184751	1.206699	0.937228	1.046052	1.182642	0.724214	1.488493
-0.317382	0.136289	0.184261	0.234806	0.379428	0.955953	1.236297	1.238672	0.977800	1.500800
-0.183212	0.058727	0.055883	0.092682	0.124052	0.054640	0.872163	0.826967	0.573198	0.953765
-0.225199	0.072133	0.088499	0.158337	0.188134	0.089158	0.304482	1.072160	0.660886	1.320906
-0.181233	0.076982	0.116904	0.201601	0.219726	0.136580	0.272629	0.473759	0.925860	1.241658
-0.034432	-0.018075	-0.039155	-0.019287	-0.064317	-0.130073	-0.114051	-0.144711	0.110111	0.472332
-0.292657	0.110062	0.207846	0.330285	0.425388	0.348032	0.573545	0.664012	0.417401	1.660474
