0.607903	0.336775	1.264177	0.415865	1.307994	1.293151	0.912607	1.052431	1.470992	0.117314
-0.072281	0.341986	0.724322	0.300414	0.725274	0.751863	0.605495	0.782359	0.995427	0.183709
-0.082288	-0.308739	1.123153	0.188615	1.519984	1.316010	1.274753	1.573310	1.745209	0.558803
-0.094062	-0.170659	-0.044415	0.243367	0.563381	0.476148	0.553910	0.517008	0.541927	0.081063
-0.153282	-0.208187	0.292942	-0.395333	1.031622	1.315921	1.007267	1.338652	1.630365	0.438426
-0.109077	-0.182270	0.345648	-0.265269	0.475853	1.127683	1.273441	1.183496	1.652682	0.552275
-0.032940	-0.114773	0.219563	-0.169176	0.287147	0.312802	0.819069	1.001458	1.079055	0.634391
-0.028349	-0.085775	0.269437	-0.164423	0.352565	0.392590	0.272768	1.063662	1.469944	0.862018
0.040161	-0.094108	0.484905	-0.092148	0.663957	0.759830	0.670354	0.850124	1.752648	0.991156
0.074221	0.068401	-0.107010	0.079888	-0.232702	-0.257576	-0.304173	-0.420023	-0.620201	0.272451
