-0.294036	0.733357	0.865179	0.648074	0.913308	0.506396	0.574645	0.596500	0.161704	0.970604
-0.375168	0.149515	0.898187	0.933010	0.989077	0.894033	0.946470	1.149183	0.697443	1.423129
-0.342719	0.127580	0.140540	0.951100	1.036272	1.008489	1.073007	0.947781	0.749593	1.439755
-0.345850	0.113551	0.127388	0.181128	1.183038	0.918851	1.025542	1.159452	0.710014	1.459306
-0.311158	0.133616	0.180648	0.230202	0.371988	0.937209	1.212056	1.214385	0.958628	1.471372
-0.179620	0.057575	0.054787	0.090865	0.121620	0.053568	0.855062	0.810752	0.561959	0.935063
-0.220783	0.070718	0.086764	0.155232	0.184445	0.087410	0.298512	1.051138	0.647928	1.295006
-0.177679	0.075472	0.114612	0.197648	0.215418	0.133902	0.267283	0.464470	0.907706	1.217312
-0.033757	-0.017721	-0.038387	-0.018909	-0.063056	-0.127522	-0.111815	-0.141873	0.107952	0.463071
-0.286918	0.107904	0.203771	0.323809	0.417047	0.341208	0.562299	0.650992	0.409217	1.627915
