0.099961	0.518115	0.827736	1.924300	1.023359	0.984130	0.595349	0.519244	-0.045845	0.774599
0.036125	-0.126641	0.790013	1.397648	0.738168	0.567642	0.528714	0.311778	-0.110328	0.561063
0.059434	-0.115612	0.054297	1.703529	0.893261	0.827977	0.757582	0.648195	-0.012554	0.874099
0.213169	0.054078	0.383010	1.903560	1.678539	1.227294	1.101826	1.127100	0.602831	1.934018
0.159427	0.056044	0.185718	1.192391	0.479702	0.974336	1.044246	0.965654	0.411540	1.421451
0.122814	0.069817	0.122362	0.948828	0.402159	0.123450	0.928056	0.903929	0.484728	1.111380
0.078994	0.056835	0.066805	0.480993	0.101757	-0.106089	-0.067701	0.665581	0.576342	0.653279
0.040136	0.018245	-0.003425	0.068700	-0.134197	-0.255647	-0.230931	-0.160704	0.489215	0.679806
-0.073096	-0.041591	-0.187752	-0.800514	-0.612667	-0.571822	-0.573735	-0.613227	-0.179404	-0.232463
0.001294	-0.006663	-0.005620	0.000060	-0.068880	-0.119121	-0.104830	-0.095182	-0.092340	0.621802
