0.067136	1.100729	1.090580	1.385247	0.276623	1.215674	-0.248782	0.266429	0.660166	0.390813
0.093700	0.337922	1.439155	1.562906	0.421392	1.512744	0.053118	0.570596	0.651763	0.424938
0.185189	0.472311	0.770238	1.584270	0.538492	1.708550	0.008197	0.850579	1.190570	0.715420
0.266201	0.593191	0.982764	1.177033	0.504358	1.998260	0.181273	1.175253	1.315724	1.112347
0.080060	0.077313	0.047419	-0.016107	-0.328935	0.553896	0.309396	0.460877	0.242928	0.260406
0.277636	0.549396	0.836849	0.948407	-0.095249	1.091888	0.467642	1.051584	1.438524	1.216290
-0.017752	-0.157207	-0.322943	-0.491787	-0.296339	-0.646725	-0.323998	0.237560	0.050638	0.045953
-0.005294	-0.066016	-0.165877	-0.327316	-0.307457	-0.453691	-0.353032	-0.194631	0.189056	0.612158
0.025533	0.022455	-0.021501	-0.097353	-0.157726	-0.118247	-0.166693	-0.102384	0.152163	0.586036
-0.060061	-0.197921	-0.443123	-0.635093	-0.289803	-0.775364	-0.205532	-0.447046	-0.602750	0.215178
