-0.007519	-0.120510	0.865918	1.284261	0.220475	1.726088	0.655849	0.996797	0.843833	0.049331
-0.054740	-0.289646	0.528229	0.546238	0.162942	0.557634	0.209836	0.086250	0.078812	-0.180147
-0.075072	-0.612074	0.113560	1.172706	0.337768	1.280923	0.653916	0.764717	0.846721	0.379140
-0.066495	-0.852973	0.254562	1.020675	0.373535	2.377963	1.193754	1.565854	1.523452	0.697825
-0.050109	-0.156614	-0.103586	-0.126821	-0.203210	0.554150	0.412637	0.218206	0.015164	0.120228
-0.018667	-0.725970	0.320197	0.898563	-0.170073	1.663851	1.278604	1.768113	1.539548	1.020686
0.026232	-0.293595	0.140151	0.311753	-0.153712	0.500998	0.338657	0.982305	0.880538	0.611990
0.042437	-0.290937	0.229966	0.438955	-0.050829	0.653922	0.186535	0.593736	1.082736	0.910676
0.056345	-0.131776	0.225250	0.307571	0.018911	0.429108	0.099302	0.143886	0.596208	0.851240
0.056554	0.246680	-0.059884	-0.322835	-0.006123	-0.570027	-0.364660	-0.539174	-0.565973	0.220127
