-0.395421	0.740380	-0.099571	0.700415	0.634934	0.305890	0.277997	0.181626	0.686633	0.111135
-0.777703	0.230356	-0.197465	1.119167	1.266298	1.049999	0.563269	0.971103	2.053609	1.318773
0.026643	-0.172374	-0.254889	0.338042	0.238623	-0.032419	0.112566	-0.189601	-0.388568	-0.201646
-0.685629	-0.029479	-0.761437	0.200669	0.922442	0.930846	0.614251	0.835598	1.794977	1.136818
-0.630206	0.051446	-0.681132	0.302577	0.322745	0.958864	0.789060	0.953369	1.887067	1.133590
-0.342400	0.008681	-0.393520	0.155071	0.129380	0.019538	0.704522	0.661671	1.221215	0.730730
-0.092155	-0.137730	-0.141466	-0.158588	-0.255617	-0.288914	-0.246349	0.387485	0.423956	0.476201
-0.128352	-0.218600	-0.122385	-0.156394	-0.278853	-0.312380	-0.232164	-0.169623	0.539212	0.397980
-0.723299	0.083908	-0.570612	0.562453	0.606000	0.559365	0.519560	0.738568	1.964827	1.792684
-0.146649	0.008839	-0.105030	0.127862	0.113098	0.132075	0.100520	0.185934	0.361315	0.827489
