-0.105316	1.077200	0.583769	0.415226	-0.022389	0.309859	0.260210	0.153916	0.022853	-0.036829
-1.018692	2.769524	1.570678	1.940109	0.202785	1.652732	1.028785	1.389797	2.031345	1.769478
-0.526639	1.403618	0.665464	1.270543	0.260353	1.094155	0.766505	0.785055	1.154193	0.968741
-0.409623	1.374005	0.392471	0.817797	0.387134	1.181129	0.809184	1.002056	1.178896	1.061742
-0.015026	0.080281	-0.105964	-0.192048	-0.010741	0.444794	0.234298	0.382735	0.335175	0.118237
-0.301469	0.842374	0.243665	0.310328	-0.314852	0.546828	0.882221	0.825635	0.990641	0.897642
-0.029644	0.107547	-0.086793	-0.148237	-0.268800	-0.233814	0.204361	0.449043	0.555010	0.353111
-0.004879	0.043151	-0.096784	-0.189791	-0.219608	-0.207487	-0.205048	0.256338	0.545840	0.405087
-0.008146	0.078601	-0.082231	-0.145577	-0.186415	-0.131404	-0.098883	-0.117824	0.436719	0.623894
0.097236	-0.171833	-0.170997	-0.287454	-0.146406	-0.229927	-0.145825	-0.165838	-0.234748	0.417089
