0.068479	1.122744	1.112392	1.412952	0.282155	1.239988	-0.253757	0.271758	0.673369	0.398629
0.095574	0.344680	1.467938	1.594164	0.429820	1.542999	0.054180	0.582008	0.664798	0.433437
0.188893	0.481757	0.785643	1.615955	0.549262	1.742721	0.008360	0.867591	1.214381	0.729728
0.271525	0.605055	1.002419	1.200573	0.514445	2.038225	0.184898	1.198758	1.342038	1.134593
0.081661	0.078859	0.048368	-0.016429	-0.335514	0.564974	0.315584	0.470095	0.247787	0.265614
0.283188	0.560384	0.853586	0.967376	-0.097154	1.113726	0.476995	1.072616	1.467295	1.240616
-0.018107	-0.160352	-0.329402	-0.501623	-0.302266	-0.659660	-0.330478	0.242311	0.051651	0.046872
-0.005400	-0.067336	-0.169195	-0.333863	-0.313606	-0.462764	-0.360093	-0.198524	0.192837	0.624401
0.026044	0.022904	-0.021931	-0.099300	-0.160880	-0.120612	-0.170026	-0.104431	0.155206	0.597756
-0.061262	-0.201879	-0.451985	-0.647795	-0.295599	-0.790871	-0.209643	-0.455987	-0.614805	0.219481
