0.771504	-0.368720	2.060929	0.800006	1.970850	0.835807	0.296002	0.996731	1.500924	1.110367
-0.080321	-0.290757	0.534090	0.292284	0.375371	0.044044	0.035734	-0.119288	-0.268520	-0.519334
0.729174	-1.194310	1.300893	0.720681	2.153027	0.955835	0.628008	1.175392	1.675964	1.472678
0.265584	-0.569596	0.409899	-0.088593	1.027524	0.455762	0.161256	0.629547	0.730396	0.629014
0.683012	-0.962666	1.159496	0.159134	1.265583	1.053635	0.768416	1.036623	1.926086	1.427988
0.323657	-0.457795	0.469369	0.002321	0.369671	0.100526	0.502414	0.751954	1.036703	0.798652
-0.050610	-0.018758	-0.176544	-0.166600	-0.352499	-0.336717	-0.231034	0.377698	0.280120	0.086532
-0.037217	-0.111942	-0.081940	-0.134140	-0.203877	-0.236740	-0.294332	-0.002922	0.553803	0.419981
0.114776	-0.279138	0.248072	0.000864	0.180949	0.002189	-0.106837	0.043124	0.624324	0.936197
-0.073716	0.024003	-0.137290	-0.079770	-0.239135	-0.185793	-0.162727	-0.164930	-0.226272	0.389340
