1.137821	1.585644	0.899401	1.058172	1.653575	0.765824	0.835865	0.733630	0.688442	1.503493
1.109162	0.739757	1.000937	1.062295	1.848930	0.843831	0.860346	0.673867	0.470081	1.510351
0.644671	0.361864	0.072411	0.767947	1.197791	0.531415	0.620532	0.474590	0.545920	0.833410
0.663447	0.393916	0.104402	0.206202	1.114245	0.681024	0.732047	0.652998	0.531519	0.853276
1.037970	0.661018	0.339998	0.472576	0.950403	1.010504	0.943657	1.026972	0.923642	1.440646
0.319039	0.099466	0.055856	0.030802	0.071229	-0.189093	0.398151	0.654408	0.358236	0.727165
0.240571	0.017904	0.030883	-0.027479	-0.048541	-0.211208	-0.131347	0.692250	0.642907	0.560576
-0.190916	-0.300467	-0.162018	-0.264777	-0.489876	-0.435390	-0.435630	-0.250983	0.477814	0.242548
-0.363689	-0.365107	-0.239587	-0.354300	-0.602129	-0.399806	-0.421853	-0.427545	-0.100477	-0.030947
-0.075960	-0.155016	-0.132721	-0.128955	-0.185707	-0.218011	-0.178891	-0.128065	-0.041067	0.527205
