0.493665	0.087150	1.190295	1.055046	1.498828	0.320847	1.838047	0.930016	0.875456	1.496106
0.077266	-0.398330	0.626306	0.739165	0.551393	0.135968	0.679290	0.289913	-0.042789	0.208691
0.310739	-0.656984	0.373858	1.071595	1.321466	0.352332	1.377804	1.059007	0.811545	1.182864
0.254909	-0.525836	0.256687	0.224420	1.162776	0.401688	1.230319	0.883508	0.765375	0.975015
0.329864	-0.540311	0.355393	0.321113	0.582670	0.459304	1.422201	0.960227	1.031121	1.539222
0.059303	-0.243884	-0.049482	-0.152307	-0.203361	-0.214179	0.581205	0.408608	0.332130	0.437548
0.312013	-0.566087	0.404410	0.421514	0.607829	-0.113788	1.126480	1.140577	1.354445	1.509314
0.096713	-0.211850	0.069099	0.052749	0.039810	-0.168513	0.142697	0.212886	0.802110	0.693434
-0.005099	-0.114663	0.007159	-0.010847	-0.068464	-0.119949	-0.016763	-0.135154	0.245892	0.509864
0.061670	-0.214965	0.166485	0.178072	0.224642	-0.022033	0.353305	0.190576	0.214275	0.978457
