0.454201	0.059681	0.939853	1.499697	2.302029	0.970286	1.426113	0.301778	1.116541	0.868234
0.051066	-0.405057	0.579597	0.656652	0.899070	0.269195	0.259447	-0.067224	0.211976	-0.003420
0.127543	-0.531851	-0.123645	0.829331	1.116770	0.441939	0.943369	0.204229	0.652221	0.535349
0.230914	-0.583700	0.015572	0.388652	1.564040	0.713552	1.057321	0.605832	0.906886	0.998913
0.458564	-0.813782	0.184400	0.822260	1.787132	1.335302	1.873408	0.806442	1.810976	1.769169
0.179933	-0.324483	0.030705	0.247513	0.521246	0.061464	0.988831	0.600939	0.750592	0.706628
0.312029	-0.390475	0.154391	0.532409	0.977492	0.199542	0.701449	0.849178	1.286541	1.205923
0.014631	-0.021583	-0.036526	-0.076850	-0.187823	-0.302421	-0.340468	-0.137469	0.267100	0.443960
0.097990	-0.164449	0.020161	0.125649	0.248136	-0.067791	0.072889	-0.114506	0.385538	0.942243
0.009741	-0.044642	0.012515	0.045140	0.019921	-0.148737	-0.116874	-0.179082	-0.170210	0.486701
