0.391808	0.599824	0.122611	2.007050	0.438456	0.307450	1.537647	0.777503	1.698823	0.764811
0.287906	-0.080496	0.382028	1.635956	0.557563	0.353411	1.151622	0.540121	1.052585	0.400357
0.015400	-0.195553	-0.394191	0.620598	0.324773	0.192158	0.615274	0.060339	0.309113	-0.113967
0.514804	-0.015374	-0.604218	1.791551	0.989043	0.635490	2.141058	1.210860	2.485803	1.517371
0.096572	-0.118201	-0.328529	0.168053	-0.288292	0.234835	0.733366	0.464088	0.778889	0.367360
-0.046906	-0.177099	-0.214937	-0.234852	-0.354655	-0.422998	0.418964	0.200745	0.328680	0.047081
0.209867	-0.093222	-0.338993	0.722890	-0.030340	-0.225959	0.656722	1.042985	1.418408	1.132045
-0.028436	-0.112443	-0.148631	-0.104454	-0.202681	-0.249557	-0.155278	-0.166711	0.597818	0.333885
0.130434	-0.077896	-0.235193	0.541246	-0.023584	-0.106124	0.555738	0.179664	0.886576	1.097455
-0.034279	-0.061137	-0.037708	-0.127262	-0.172300	-0.147703	-0.113856	-0.177732	-0.217400	0.378398
