1.757146	-0.951660	1.325267	-0.805852	0.853860	1.726550	2.610679	0.649124	1.826327	1.616967
0.078767	-0.012675	0.620658	0.329410	0.212706	0.322748	-0.139261	-0.221639	-0.109099	-0.337846
0.791269	-1.113402	0.523815	-0.220539	0.808717	1.053744	1.601050	0.518595	0.987886	0.924018
-0.264795	-0.063215	-0.399233	0.092637	0.340190	0.036667	-0.162382	-0.066304	-0.278684	-0.440189
0.006962	-0.492683	-0.169820	-0.513134	0.113823	0.425347	0.697445	0.325381	0.256773	0.330645
0.253758	-0.797375	0.042827	-0.664797	-0.038172	0.609872	1.231401	0.470386	0.926457	0.719999
0.588269	-0.966784	0.268714	-0.720617	0.160129	0.543787	1.374360	0.944622	1.429143	1.216158
-0.105140	-0.059169	-0.161960	-0.083235	-0.182207	-0.244395	-0.383875	0.190493	0.298087	0.276133
0.165898	-0.478697	0.053065	-0.303492	0.102697	0.228458	0.315926	-0.035419	0.734204	0.733603
-0.025447	-0.194179	-0.021497	-0.074642	0.050716	0.055112	-0.050196	-0.109116	-0.068341	0.516173
