0.696609	-0.943176	1.694361	1.398794	0.912475	1.497787	1.289223	1.376028	1.574385	1.455339
0.025571	-0.213972	0.583431	0.514225	0.186083	0.231358	0.118873	-0.103346	-0.175747	-0.492733
0.439793	-1.282903	0.581294	1.093601	0.607273	1.333355	1.294857	1.181018	1.525142	1.126359
0.390112	-0.952619	0.482378	0.281761	0.811295	0.993420	1.059312	0.928429	1.049450	1.114806
0.130888	-0.571371	0.192910	0.008773	-0.166500	0.859907	0.779743	0.733303	0.590247	0.472600
0.210867	-0.651350	0.294770	0.171947	-0.047795	0.211141	0.772215	1.017162	1.053450	0.953784
0.214690	-0.562937	0.271876	0.183190	0.016670	0.165169	0.236053	1.032622	0.892483	0.938252
0.114985	-0.356943	0.175280	0.093058	-0.044616	0.053308	0.060283	0.268843	0.856761	0.698323
0.155390	-0.411653	0.249473	0.166988	0.033630	0.202344	0.202550	0.214636	0.610814	1.001673
0.073634	-0.230250	0.135905	0.083759	-0.024816	0.084395	0.085712	0.084879	0.091750	0.673429
