0.018069	0.883126	0.724834	1.431114	1.041696	-0.035371	0.465183	0.889971	0.599809	0.297326
0.041181	0.280132	0.815490	1.721436	1.133414	-0.021697	0.595761	0.951393	1.010864	0.522151
-0.020995	0.129980	-0.071805	1.240666	1.058508	0.073668	0.601822	0.784223	0.508104	0.353660
0.208922	0.629602	0.295816	1.511486	1.993458	0.054244	1.179458	1.778253	1.699159	1.193320
0.279326	0.538445	0.236935	1.165085	0.868887	0.255139	1.178202	1.566651	1.390467	0.974090
-0.036586	-0.171472	-0.236312	-0.531195	-0.536766	-0.365345	0.109185	0.183681	-0.184379	-0.115806
-0.021643	-0.043595	-0.107878	-0.139426	-0.270060	-0.366567	-0.276305	0.414050	0.497835	0.298669
0.078520	0.173681	0.061305	0.343946	0.198899	-0.299369	0.026209	0.315115	1.012839	0.730909
0.049844	0.073354	0.002731	0.084373	-0.053121	-0.211136	-0.080209	0.011971	0.147899	0.592022
0.004723	-0.165650	-0.172506	-0.477019	-0.494328	-0.143225	-0.327776	-0.464338	-0.524728	0.255044
